ID;Population density
565;2655.079193
566;2593.965199
567;3085.625472
568;2584.269176
569;3030.216443
570;2649.979143
571;2598.983054
572;3097.296394
573;3101.067963
574;2998.837659
575;3002.452248
576;3089.678514
577;3071.424669
578;3053.579081
579;3045.26375
580;2787.313251
581;2754.126582
582;2686.256906
583;3014.049829
584;3188.918642
585;3119.985427
586;3132.262294
587;3126.836779
588;3125.084446
589;3167.083894
590;3173.337758
591;3161.534597
592;3108.397897
593;3174.739856
594;3176.311821
595;3178.132013
596;3172.274696
597;3166.837018
598;3151.672403
599;3171.487074
600;3066.206138
601;3155.242679
602;3165.751121
603;3171.396989
604;3151.96724
605;3173.2545
606;2929.697346
607;2930.135027
608;3124.502239
609;2557.779849
610;2523.905517
611;2633.681424
612;2642.363074
613;3154.813584
614;3069.23153
615;3061.931525
616;3056.673957
617;3038.495289
618;3027.808322
619;3052.081434
620;3048.223911
621;3015.537258
622;3062.185961
623;3068.418543
624;3064.090453
625;3058.248074
626;3067.307274
627;3071.783897
628;3068.205262
629;3048.327293
630;3174.694025
631;3172.111038
632;3188.421085
633;3182.611992
634;3014.559206
635;3007.912762
636;3038.80435
637;2984.423358
638;2963.477485
639;2976.993923
640;2952.548222
641;2958.439672
642;2970.441961
643;2657.226129
644;3017.10572
645;3032.217085
646;3013.6044
647;3023.739574
648;3021.507548
649;3029.906095
650;3061.028636
651;3068.272633
652;3152.895323
653;3046.642849
654;3080.225631
655;3080.813232
656;3059.437224
657;3076.987944
658;3035.386553
659;3028.632101
660;3042.668628
661;2749.801404
662;3095.487068
663;3081.552605
664;3004.526126
665;3041.037165
666;3054.819214
667;3043.830623
668;3017.702355
669;3051.954635
670;3032.147928
671;3070.707917
672;3081.760929
673;3005.812108
674;3000.89813
675;2322.068309
676;3053.160336
677;2635.688531
678;3070.757972
679;2763.063713
680;3040.288628
681;2745.051869
682;3009.336498
683;3013.002701
684;2321.042232
685;2318.37561
686;2304.072553
687;2298.692851
688;2295.743038
689;3008.185434
690;2992.672603
691;2606.843642
692;2585.968912
693;2602.573732
