ID;Population density
506;12063.0121
507;6159.53183
508;8124.068836
509;4012.354552
510;8180.436309
511;5542.466643
512;4178.070253
513;4553.486151
514;4623.48686
515;7492.506711
516;4620.020117
517;79.99428474
518;4151.451906
519;3262.059703
520;10786.08164
521;3593.433369
522;6518.985054
523;4567.360975
524;5901.719106
525;4465.430801
526;9587.398378
527;5446.256386
528;2428.819332
529;3704.872373
530;3082.063256
531;4488.256438
532;9650.158799
533;6096.220428
534;5766.737662
535;5409.062458
536;4510.655748
537;2505.765661
538;3760.965661
539;2759.600556
540;4407.81068
541;4104.094763
542;7800.996636
543;3500.93358
544;7176.287531
545;3309.060122
546;3677.24957
547;5909.78804
548;3940.59181
549;5920.921967
550;3889.909592
551;3596.143548
552;5929.950562
553;6203.423987
554;5466.340139
555;4668.014074
556;5903.125754
557;7053.750285
558;4330.490751
559;6354.630718
560;3560.658031
561;4263.648924
562;5788.62122
563;5183.1933
564;5691.606576
565;8164.468276
566;5054.878954
567;4266.668153
568;6076.462571
569;10659.40197
570;5140.113828
571;3871.798672
572;3658.056202
573;5857.514331
574;5319.639656
575;8418.71872
576;4217.716023
577;4956.612492
578;4274.669646
579;9419.857908
580;3651.52926
581;3273.175471
582;4173.853931
583;11212.07488
584;5076.301335
585;3348.902018
586;5327.266272
587;3943.788258
588;4991.932222
589;5919.532537
590;11317.96519
591;3766.743474
592;6260.558747
593;0
594;6706.004044
595;7527.788102
596;5003.345077
597;7237.402084
598;4315.8047
599;3217.312297
600;5058.588039
601;6371.853481
602;11382.50359
603;5315.940712
604;5260.527553
605;4710.398118
606;10644.52859
607;5000.854981
608;5598.403816
609;8416.16555
610;2683.095991
611;10134.8588
612;4494.99049
613;3908.009205
614;11060.53398
615;4461.778851
616;5082.679317
617;6527.455104
618;5805.826472
619;3865.002296
620;5297.8094
621;5131.235037
622;6233.162838
623;5136.875629
624;3443.373651
625;3683.317141
626;6877.558844
627;5434.782215
628;5408.097947
629;3993.514732
630;4408.246072
631;6425.030058
632;6567.75124
633;5118.085577
634;4603.499862
635;4776.453566
636;8359.750283
637;4246.214169
638;3344.827715
639;5168.882062
640;7726.988264
641;3844.824979
642;3877.460894
643;5534.315192
644;3872.678825
645;6251.677615
646;3815.545004
647;11009.18166
648;7252.136158
649;8617.309922
650;7995.090029
651;11509.96773
652;5286.70075
653;5610.753718
654;8885.994689
655;4983.008604
656;4552.726823
657;4268.934205
658;3763.067353
659;4772.063201
660;8630.711198
661;4371.629804
662;3783.885444
663;4385.578451
664;5284.676383
665;3287.304821
666;3218.241649
667;4273.719261
668;10626.48417
669;4432.930819
670;2416.254854
671;5401.025738
672;9659.772327
673;9925.103513
674;4054.63012
675;10631.75672
676;4614.265651
677;8544.92007
678;4989.076977
679;3888.956039
680;2805.298439
681;2017.142459
682;4663.149633
683;1937.59663
684;3957.525178
685;11430.59776
686;3927.683371
687;8017.751026
688;3922.818575
689;10965.82712
690;2601.973732
691;11365.3668
692;6156.622643
693;5802.774379
694;3762.142252
695;0
696;8230.546616
697;10618.12559
698;8904.678281
699;3612.854969
700;8609.154429
701;5415.32647
702;4386.328221
703;5767.349527
704;6799.50216
705;3667.264321
706;2457.874733
707;7500.542719
708;4657.065172
709;6738.127937
710;3263.40329
711;6219.773621
712;4633.016017
713;7066.716145
714;5736.253584
715;11822.35054
716;6998.930709
717;10871.51683
718;4951.592544
719;5276.947075
720;10295.64434
721;9068.856126
722;6205.772301
723;3047.648289
724;0
725;4996.64969
726;5184.162746
727;4698.694305
728;5062.398565
729;7019.241302
730;7753.499124
731;7587.573321
732;5283.942132
733;9544.482148
734;5564.316477
735;6686.157595
736;10593.37434
737;0
738;5032.064035
739;11322.94293
740;11418.68049
741;4256.513352
742;4535.054999
743;401.5910472
744;3419.285886
745;1611.181495
746;4160.882591
747;8432.76417
748;4971.316035
749;6445.781281
750;11533.32173
751;4809.04842
752;6478.37922
753;10592.16534
754;3025.447168
755;8935.608079
756;5818.535875
757;4622.75754
758;5402.088239
759;5870.741784
760;3937.738127
761;5000.696728
762;10048.31607
763;4856.472116
764;4033.238998
765;7633.621825
766;3068.428812
767;11563.89823
768;3076.162102
769;7247.997047
770;5389.619984
771;10436.62931
772;3971.082097
773;3947.241416
774;3819.490585
775;3622.556604
776;6688.486718
777;2662.67585
778;9863.057631
779;4207.448719
780;3294.168372
781;5141.060185
782;4508.059156
783;5749.355181
784;11055.75798
785;7609.017842
786;4726.541158
787;3798.771188
788;3924.776696
789;6803.288966
790;5479.742622
791;11104.44735
792;4529.866799
793;2673.914802
794;5111.826738
795;7515.158076
796;6987.471145
797;12068.41413
798;7396.458196
799;5351.288318
800;3458.764753
801;3785.960687
802;10646.78403
803;6202.185418
804;4502.615897
805;6158.109147
806;5359.12538
807;3268.388142
808;3424.87833
809;10327.77181
810;5251.027218
811;11074.76911
812;4753.136908
813;11832.27519
814;3773.118141
815;6511.877697
816;6413.672484
817;6562.842887
818;5248.793634
819;5164.821431
820;4127.999894
821;3287.9576
822;5057.933483
823;5159.784129
824;0
825;4537.235497
826;10804.08128
827;5868.113339
828;5561.261844
829;3529.598542
830;5305.189356
831;11281.43494
832;3797.106753
833;11462.99825
834;11396.281
835;10400.59422
836;8333.353155
837;6614.995818
838;3898.546725
839;3931.602471
840;5233.183057
841;5555.676831
842;3931.609575
843;3425.351941
844;5586.136583
845;5360.656789
846;10316.81218
847;7920.809971
848;10608.42426
849;5023.278355
850;4316.035817
851;5142.508574
852;8005.322505
853;7904.798884
854;11615.69749
855;6964.360189
856;5702.494873
857;5005.374876
858;4966.857228
859;4597.638791
860;4861.515365
861;4812.135339
862;5962.779106
863;5270.984093
864;7609.065219
865;6332.945969
866;4559.528712
867;7171.367795
868;4510.701617
869;5684.879115
870;4107.086159
871;10913.17182
872;4197.754638
873;4326.712018
874;11073.12093
875;2311.879009
876;7170.821464
877;4439.47221
878;0
879;6460.508491
880;9806.081854
881;6785.901211
882;5336.608759
883;4140.744243
884;9239.569373
885;6226.955294
886;7264.567512
887;4124.284479
888;4677.711707
889;11136.14968
890;4945.738433
891;5492.511966
892;9726.528357
893;2979.97528
894;7560.825259
895;6132.468644
896;4083.730014
897;5884.370785
898;9317.980896
899;11987.35625
900;5542.800333
901;6472.509787
902;1319.043142
903;3901.485329
904;5480.746799
905;3236.698016
906;11366.31724
907;3770.258368
908;4314.658488
909;8877.73616
910;4682.294782
911;7815.22813
912;6731.432676
913;6192.138197
914;6248.115475
915;3981.464929
916;4720.410867
917;4717.474465
918;6243.838702
919;9481.890041
920;7290.164563
921;4121.770502
922;2385.408381
923;1839.866472
924;7263.598189
925;3057.750351
926;8188.979889
927;7983.849197
928;10478.30125
929;4292.198253
930;3741.814483
931;4335.964107
932;9858.384083
933;2383.460744
934;2924.150308
935;4883.449391
936;5284.556134
937;3205.081963
938;5642.957082
939;3407.889542
940;6934.261568
941;11376.17457
942;4298.0027
943;4307.536256
944;6851.466559
945;4392.662964
946;4914.781982
947;5707.38182
948;8125.233917
949;3158.074802
950;4408.180773
951;9927.371421
952;3779.684608
953;7462.10452
954;3386.643636
955;4188.35909
956;3847.699514
957;10141.45521
958;10650.73686
959;7561.96318
960;6884.057576
961;5515.792121
962;5142.421369
963;4572.288393
964;11448.23441
965;5132.697108
966;5462.624973
967;6414.822707
968;4467.123361
969;8141.150837
970;6878.633877
971;10849.84797
972;4363.164366
973;9603.967257
974;7760.877819
975;6095.8479
976;5133.206875
977;9369.356553
978;9561.323939
979;5228.291256
980;3344.496042
981;7212.931983
982;4386.630325
983;2583.554113
984;5854.203581
985;9749.935707
986;4694.894519
987;5014.107809
988;6678.176105
989;5714.618605
990;0
991;3485.356087
992;4392.079092
993;7780.114336
994;7881.470106
995;4548.609353
996;5243.351676
997;5812.017418
998;2653.385242
999;9021.995291
1000;6597.53631
1001;7590.029691
1002;3222.258314
1003;6743.808776
1004;3825.963971
1005;3715.41466
1006;5550.232367
1007;4041.030488
1008;4383.903083
1009;4944.015943
1010;4779.701983
1011;2642.559785
1012;3371.429736
1013;5013.620641
1014;9912.100358
1015;9151.289559
1016;5928.174065
1017;7490.812989
1018;4007.047108
1019;5426.924497
1020;7543.135696
1021;4781.141126
1022;3951.341855
1023;3136.228503
1024;10581.18659
1025;5223.764218
1026;3702.528368
1027;5784.130367
1028;11411.88978
1029;4510.808313
1030;3231.696939
1031;7797.121297
1032;9357.422798
1033;7445.574943
1034;3405.366507
1035;4626.327834
1036;7238.383182
1037;2295.146986
1038;7688.848514
1039;7864.402223
1040;2763.31986
1041;6612.10789
1042;0.785686172
1043;5320.645341
1044;5510.124693
1045;5802.589368
1046;2538.042173
1047;9535.743703
1048;7667.929961
1049;4683.630218
1050;5417.064275
1051;4316.253774
1052;3593.168
1053;1873.291101
1054;3593.995916
1055;5214.152933
1056;5653.291359
1057;7398.32431
1058;4189.212491
1059;7707.767037
1060;3392.390052
1061;3842.721203
1062;3249.711586
1063;2131.231142
1064;4327.719613
1065;4280.955254
1066;5508.470841
1067;5747.480486
1068;3559.998297
1069;5176.065976
1070;4224.713232
1071;11306.0706
1072;5209.361215
1073;6099.054803
1074;3270.739347
1075;0
1076;4891.712673
1077;5364.111112
1078;1817.561425
1079;6294.539721
1080;3980.632791
1081;4156.766939
1082;5341.474548
1083;9821.497149
1084;3697.830671
1085;11876.95941
1086;6921.670058
1087;4939.491828
1088;4529.750588
1089;4668.546671
1090;3618.036894
1091;5649.487515
1092;3462.197018
1093;5474.60497
1094;5490.980215
1095;3301.356009
1096;7867.072374
1097;7451.115746
1098;8979.044925
1099;5182.091037
1100;9482.370833
1101;5037.760479
1102;3005.628235
1103;5205.989532
1104;4513.295927
1105;2957.587585
1106;5167.630647
1107;6962.160026
1108;3840.666141
1109;5139.839418
1110;4446.555532
1111;5799.695337
1112;5981.777487
1113;5461.672356
1114;3599.688773
1115;3643.013515
1116;3298.527064
1117;4020.107976
1118;5523.122874
1119;6426.071149
1120;7087.550022
1121;4068.019272
1122;5145.559843
1123;3663.444066
1124;10850.76381
1125;5070.677871
1126;7290.749993
1127;3674.849335
1128;0
1129;3352.774242
1130;3330.002088
1131;4908.992847
1132;4856.194632
1133;3998.819996
1134;8767.560262
1135;3018.481468
1136;5339.471273
1137;4535.999081
1138;6788.942783
1139;3157.774979
1140;11576.16579
1141;1456.968804
1142;3565.777196
1143;0
1144;5519.908343
1145;4146.949608
1146;4095.157021
1147;9799.388139
1148;2643.441218
1149;6508.975842
1150;3755.53694
1151;3614.289296
1152;3390.144435
1153;3395.174029
1154;3542.155549
1155;5752.295587
1156;3452.481475
1157;1916.212675
1158;10701.433
1159;3838.296074
1160;7679.253355
1161;4928.95395
1162;7768.960234
1163;10796.89071
1164;6006.764067
1165;4189.635765
1166;3612.463935
1167;7712.684604
1168;3949.485829
1169;4325.525888
1170;3705.280078
1171;5347.671513
1172;5667.194162
1173;5131.314667
1174;4253.856247
1175;2333.548023
1176;5626.075586
1177;5598.811237
1178;4376.637433
1179;4601.777621
1180;4662.556272
1181;3543.770554
1182;4533.090533
1183;4185.02964
1184;7261.842668
1185;3945.400595
1186;3171.30976
1187;4453.157357
1188;2922.774505
1189;2541.348429
1190;2589.721515
1191;811.9981689
1192;7184.048913
1193;4450.593283
1194;6102.370072
1195;4997.570301
1196;7744.429667
1197;4540.642932
1198;3865.040285
1199;4939.227752
1200;4878.89606
1201;8214.500553
1202;5890.578437
1203;9728.074157
1204;4747.770073
1205;8993.345045
1206;10248.29735
1207;0
1208;10972.93967
1209;9833.940791
1210;11825.84885
1211;4526.361026
1212;3895.487658
1213;8081.490201
1214;5916.427827
1215;4577.476268
1216;4309.32483
1217;5274.42383
1218;0
1219;4245.267881
1220;4240.1222
1221;9865.018941
1222;8582.833037
1223;5666.118988
1224;9521.18084
1225;4871.03571
1226;5584.161745
1227;2521.555891
1228;6903.624923
1229;5638.372762
1230;0
1231;8602.360119
1232;8969.128421
1233;5525.344649
1234;4350.73128
1235;7528.028415
1236;3752.350981
1237;5433.569867
1238;7391.824552
1239;6121.892733
1240;3872.012104
1241;4400.689919
1242;10725.73741
1243;4085.158321
1244;5357.663338
1245;4870.104194
1246;9807.831766
1247;4757.757006
1248;2924.277827
1249;5309.198318
1250;4106.229451
1251;6951.613945
1252;6571.022116
1253;6799.656999
1254;5674.125452
1255;4738.32962
1256;8172.00647
1257;5467.752321
1258;5498.284516
1259;11518.50455
1260;4276.273255
1261;11681.98473
1262;3687.575826
1263;9074.806856
1264;5300.85946
1265;2495.023842
1266;5077.762448
1267;6004.930027
1268;2129.36403
1269;0
1270;4942.075251
1271;3056.958286
1272;1882.341292
1273;6942.816955
1274;6744.640407
1275;6366.010705
1276;4271.935317
1277;1538.963607
1278;5536.348055
1279;4678.882928
1280;4859.439367
1281;4308.243253
1282;4056.205813
1283;11143.19881
1284;5664.687602
1285;4153.435933
1286;156.1957415
1287;2938.752382
1288;5375.177543
1289;5340.835966
1290;4577.401468
1291;3214.336449
1292;3626.649654
1293;4083.325566
1294;9846.126967
1295;3578.311956
1296;3826.956672
1297;4547.811952
1298;5482.064218
1299;5680.6749
1300;6746.029391
1301;10951.31691
1302;5006.900931
1303;2931.218317
1304;5965.358499
1305;3244.810237
1306;6832.062188
1307;0
1308;3748.553887
1309;3489.853158
1310;8688.327907
1311;5336.461391
1312;4649.42826
1313;3867.940023
1314;5169.516897
1315;8848.986914
1316;3111.323904
1317;5533.437788
1318;7272.744596
1319;2648.187128
1320;5615.677342
1321;6602.779102
1322;6763.810125
1323;4959.052473
1324;11338.15573
1325;3860.653108
1326;3957.334576
1327;5398.716467
1328;4212.46757
1329;4162.321129
1330;7828.728739
1331;5106.595694
1332;3523.103096
1333;0
1334;11793.06687
1335;7102.422981
1336;3177.280176
1337;6847.278348
1338;4484.015902
1339;4914.277193
1340;5294.796942
1341;3192.322635
1342;3892.492055
1343;6023.382176
1344;5280.852494
1345;2635.158137
1346;4587.507748
1347;5301.419305
1348;10862.08945
1349;5473.796463
1350;3091.926564
1351;7061.039219
1352;1789.205467
1353;3699.78413
1354;5548.816226
1355;5852.555793
1356;6282.295156
1357;3964.44687
1358;5060.498648
1359;5305.892637
1360;10746.27733
1361;1606.054362
1362;4230.444166
1363;4323.178962
1364;4901.315262
1365;5561.99899
1366;5992.907318
1367;4887.6654
1368;2834.90275
1369;10259.22857
1370;4219.822731
1371;5684.06593
1372;11485.31225
1373;5834.790653
1374;4656.589044
1375;4929.911715
1376;4765.749296
1377;5989.276989
1378;5251.986341
1379;7986.671247
1380;5318.350711
1381;7571.607408
1382;6187.205354
1383;5010.171724
1384;3836.534681
1385;11553.82085
1386;5306.114331
1387;0
1388;3785.482232
1389;6400.49562
1390;9114.572584
1391;6236.738774
1392;9519.471978
1393;4926.170783
1394;5450.755958
1395;5761.467656
1396;6940.691958
1397;4257.008247
1398;6434.946494
1399;5340.897532
1400;4109.711691
1401;4348.655124
1402;5491.88989
1403;6866.623364
1404;5191.05239
1405;3315.946457
1406;3540.024364
1407;5947.198356
1408;8640.050385
1409;5239.917069
1410;9144.482308
1411;4812.92793
1412;3434.987354
1413;10371.74247
1414;10010.12683
1415;4237.9051
1416;5312.594443
1417;0
1418;3443.618761
1419;3811.544789
1420;3779.717045
1421;3762.895476
1422;8947.348111
1423;6423.781316
1424;6415.641102
1425;3859.91757
1426;5719.909491
1427;5880.543384
1428;3472.318931
1429;4571.663488
1430;3102.326093
1431;7052.238752
1432;3316.66829
1433;4067.877598
1434;5672.647647
1435;5077.197093
1436;6697.768767
1437;4675.712551
1438;0.668652693
1439;5183.875566
1440;4107.228458
1441;11793.85133
1442;4201.755769
1443;8868.457825
1444;5294.104672
1445;5314.045612
1446;11672.32944
1447;10570.0589
1448;5803.365738
1449;2852.469651
1450;3864.526977
1451;5591.279225
1452;3118.819644
1453;5792.15715
1454;4350.626027
1455;9625.372317
1456;3292.666912
1457;4327.628956
1458;5642.440747
1459;8905.375607
1460;5715.849427
1461;3409.005357
1462;7002.121639
1463;8277.884677
1464;4066.383605
1465;5365.738649
1466;5703.173024
1467;2912.752415
1468;5341.556763
1469;8167.435697
1470;4951.327847
1471;0
1472;3695.784586
1473;5136.135171
1474;3496.428854
1475;8885.48316
1476;3822.742527
1477;8389.852196
1478;5306.864683
1479;4530.967319
1480;2994.435797
1481;9645.598375
1482;11688.50826
1483;5398.726227
1484;9357.276482
1485;11092.55564
1486;5689.145645
1487;7424.905889
1488;8998.030889
1489;5657.54262
1490;3587.484406
1491;3767.182934
1492;3414.658226
1493;6954.722915
1494;9017.149546
1495;4984.400002
1496;4977.554296
1497;5405.99442
1498;10050.3901
1499;10067.9499
1500;5604.830098
1501;6324.371219
1502;3752.789168
1503;4945.808342
1504;0
1505;3976.934799
1506;4515.636203
1507;3510.70537
1508;5110.998641
1509;3964.350333
1510;5563.636975
1511;3713.868102
1512;5430.758393
1513;5113.431057
1514;5160.568309
1515;2643.214342
1516;6662.926336
1517;2626.307477
1518;3327.68759
1519;6323.993217
1520;4562.539415
1521;4550.088858
1522;3278.500013
1523;4906.741104
1524;6757.210362
1525;4460.620085
1526;10722.59669
1527;7032.090804
1528;4011.422921
1529;1960.180681
1530;5962.85731
1531;5835.982072
1532;4020.803571
1533;4991.870723
1534;5303.963044
1535;3233.968589
1536;5503.510959
1537;4358.76398
1538;3428.134437
1539;7859.307745
1540;4707.195146
1541;4181.76766
1542;5508.726118
1543;9709.497663
1544;11090.94882
1545;9031.173106
1546;6639.672714
1547;5156.153259
1548;11152.23237
1549;8043.180323
1550;4858.650972
1551;3490.11641
1552;4152.269122
1553;9647.07379
1554;5580.006798
1555;5883.269844
1556;4149.701773
1557;4659.935535
1558;5119.118649
1559;5864.492764
1560;5295.91975
1561;6682.924172
1562;4699.362901
1563;2664.531069
1564;9760.238278
1565;3705.859779
1566;5380.917353
1567;0
1568;4293.111129
1569;4846.866838
1570;5266.172172
1571;5248.234495
1572;3817.279282
1573;4376.768028
1574;5770.966508
1575;4814.353491
1576;3790.869844
1577;7961.403817
1578;4082.502164
1579;3401.818663
1580;3605.594426
1581;5838.167979
1582;4183.789672
1583;3737.114192
1584;5890.213138
1585;9687.496105
1586;11499.16275
1587;5512.339222
1588;7579.851645
1589;4768.343803
1590;3977.926308
1591;10164.07332
1592;5329.31266
1593;4937.873008
1594;7540.18954
1595;10272.77358
1596;9537.097987
1597;5109.590531
1598;2740.814951
1599;4511.922971
1600;5025.225132
1601;4051.658917
1602;5085.001227
1603;7343.483923
1604;4350.879188
1605;4603.686464
1606;7543.194677
1607;6693.864317
1608;9250.405262
1609;5043.607566
1610;6246.039122
1611;3794.733301
1612;5154.964992
1613;5261.360357
1614;7608.247591
1615;4835.107738
1616;5328.716678
1617;5535.633737
1618;4381.120447
1619;6478.263685
1620;6339.190792
1621;3583.685287
1622;5693.201813
1623;6061.897694
1624;3600.237844
1625;5503.196927
1626;7393.848726
1627;6397.400031
1628;3991.557519
1629;6913.790074
1630;3501.636788
1631;4066.642643
1632;7204.346148
1633;3981.724693
1634;4743.297921
1635;11984.18822
1636;10190.72442
1637;5194.389801
1638;7482.77332
1639;9104.026677
1640;5103.470491
1641;7441.19165
1642;5484.516491
1643;5787.121388
1644;6412.695307
1645;5783.34267
1646;11781.5382
1647;5121.779754
1648;4827.195411
1649;6911.386117
1650;8014.564504
1651;3295.9201
1652;11350.14568
1653;8986.590866
1654;4573.518135
1655;0
1656;1431.620252
1657;7885.253031
1658;4706.821146
1659;7240.949499
1660;9022.38856
1661;0
1662;2925.252791
1663;3992.595299
1664;8496.808655
1665;5173.460747
1666;4182.57372
1667;10012.29807
1668;5974.159361
1669;4184.667278
1670;4434.018617
1671;4258.63641
1672;3838.625851
1673;6259.7619
1674;2887.473784
1675;3380.806057
1676;3363.92205
1677;5017.670459
