ID;NEAR_DIST
1109;28296.73813
1110;28372.56511
1111;28540.66817
1112;28264.43905
1113;28293.43224
1114;28279.05641
1115;28634.33848
1116;26980.25004
1117;48069.25744
1118;48079.94347
1119;48131.00881
1120;48167.3615
1121;46300.65885
1122;46702.79624
1123;55507.45111
1124;55726.00247
1125;47951.61879
1126;47779.5479
1127;47802.46308
1128;47705.01975
1129;47742.32071
1130;48210.66587
1131;48164.305
1132;47824.85406
1133;47679.15922
1134;47772.32992
1135;48022.77837
1136;48091.58188
1137;48182.50268
1138;47786.41947
1139;47820.16151
1140;48264.17217
1141;48336.7318
1142;48713.70412
1143;48190.14868
1144;48255.51592
1145;48285.78183
1146;48244.80766
1147;47963.96406
1148;48653.89372
1149;48110.00767
1150;48456.24366
1151;48454.74226
1152;48393.6768
1153;48547.72062
1154;48612.88816
1155;48104.41419
1156;47018.10389
1157;43521.23337
1158;43783.61427
1159;48540.7823
1160;48449.26729
1161;48283.49772
1162;48522.79155
1163;48488.27455
1164;48492.80799
1165;48465.08549
1166;48615.71543
1167;48628.15527
1168;27673.24199
1169;27682.69752
1170;51774.64512
1171;42136.03274
1172;27615.83337
1173;27597.5821
1174;27630.47422
1175;27674.50563
1176;27683.95053
1177;51701.08945
1178;51827.19073
1179;51691.32782
1180;51784.06613
1181;55717.32373
1182;55375.42462
1183;55627.41039
1184;47970.88173
1185;41981.38912
1186;55683.65141
1187;55727.13246
1188;39467.22762
1189;37627.49142
1190;55680.68612
1191;55355.76665
1192;55315.73918
1193;55392.1375
1194;55436.16597
1195;55499.67223
1196;55235.33188
1197;55260.65686
1198;55062.84256
1199;55549.92552
1200;27593.5992
1201;27586.77593
1202;48379.51369
1203;55401.463
1204;55572.02073
1205;55370.89332
1206;55430.34162
1207;55542.59108
1208;55457.1378
1209;55149.58745
1210;55708.69459
1211;55587.86982
1212;55594.02821
1213;55159.67008
1214;27588.63579
1215;27617.13005
1216;27635.95794
1217;54949.93894
1218;55482.45756
1219;55575.51424
1220;55308.94359
1221;55404.93872
1222;55016.33881
1223;54924.38967
1224;55005.40901
1225;54685.72051
1226;54972.65591
1227;55076.12591
1228;54829.19924
1229;54586.51183
1230;54925.16425
1231;54853.5896
1232;54693.96717
1233;54753.65029
1234;54797.09104
1235;54989.63174
1236;55293.38563
1237;54689.13789
1238;55182.04853
1239;55156.08142
1240;54969.67844
1241;55053.2328
1242;55456.30367
1243;54766.11829
1244;54594.12043
1245;55102.21695
1246;55102.65291
1247;55621.08105
1248;54475.45678
1249;54589.28408
1250;54609.82399
1251;55576.94076
1252;54796.87788
1253;55405.78356
1254;55358.60406
1255;55357.12804
1256;55204.24154
1257;55768.54633
1258;55570.71723
1259;55031.16175
1260;55713.54476
1261;54779.90822
1262;51603.99243
1263;54627.4886
1264;54521.70112
1265;40180.64906
1266;54863.0529
1267;55992.52495
1268;59788.61832
1269;59821.25475
1270;59810.93002
1271;59766.56242
1272;59808.98354
1273;60161.54881
1274;47908.53019
1275;47580.71258
1276;47690.2553
1277;58745.8679
1278;58953.44464
1279;59055.28886
1280;59127.79744
1281;59300.49895
1282;59334.65168
1283;59344.63578
1284;59190.27671
1285;59058.14857
1286;59232.38391
1287;59134.51722
1288;59409.82682
1289;59530.70505
1290;59653.10295
1291;59282.31224
1292;59524.22219
1293;59430.45234
1294;59607.62226
1295;59691.69475
1296;59518.13136
1297;59607.23972
1298;59451.01813
1299;59731.11218
1300;59667.08603
1301;59627.09417
1302;59692.98272
1303;59782.87211
1304;59846.59214
1305;59919.77844
1306;60005.97986
1307;60113.29793
1308;60066.79615
1309;59976.48324
1310;59957.6013
1311;59902.39105
1312;59750.45405
1313;59713.4627
1314;59935.42046
1315;60073.10053
1316;59914.02212
1317;59887.69307
1318;60056.14386
1319;60126.46562
1320;60108.05708
1321;59786.96809
1322;59817.53025
1323;59735.03813
1324;60052.51833
1325;60203.99999
1326;60315.69374
1327;60177.2021
1328;60068.34229
1329;60016.45691
1330;60451.63908
1331;60688.20047
1332;60284.21184
1333;60331.0117
1334;60518.18426
1335;60365.78422
1336;60319.44782
1337;59691.38228
1338;59640.56518
1339;59600.20554
1340;59539.15268
1341;60808.99541
1342;60488.42676
1343;60429.00236
1344;60308.73393
1345;60157.31355
1346;60287.71136
1347;60148.70095
1348;59954.64383
1349;60735.88939
1350;59038.43124
1351;59231.52109
1352;59734.39263
1353;60387.16055
1354;60369.83151
1355;60314.32414
1356;61125.95199
1357;61148.46821
1358;61049.13006
1359;60854.35708
1360;60016.19122
1361;60089.19301
1362;58219.99923
1363;58952.12414
1364;59116.19917
1365;58561.79295
1366;60824.82907
1367;60531.50377
1368;60580.3879
1369;60616.27773
1370;60447.01832
1371;58979.84022
1372;58766.55103
1373;60343.98891
1374;60838.9852
