ID;NEAR_DIST
1;3187.628553
2;3124.644121
3;2752.70735
4;2104.678467
5;2162.919328
6;2181.036246
7;2634.518806
8;2748.52105
9;3690.427634
10;2659.150931
11;2516.734645
12;2029.189816
13;2748.52105
14;1060.759932
15;2236.440894
16;1692.145744
17;3192.226681
18;1990.712645
19;2005.443494
20;2087.135422
21;2645.358852
22;1532.892534
23;768.658173
24;2946.595342
25;3464.647313
26;905.8776652
27;6020.640236
28;1560.426882
29;1499.301394
30;2188.013946
31;2472.289248
32;0
33;1373.797428
34;0
35;440.1391467
36;9714.745049
37;1133.020325
38;772.5312228
39;1923.313592
40;997.5099214
41;1037.553928
42;2568.616977
43;2292.858938
44;1704.896952
45;1947.947363
46;1050.069108
47;462.7764229
48;1518.23362
49;2258.571109
50;384.9970734
51;2311.889851
52;800.4945949
53;1396.961398
54;3210.394431
55;2498.804182
56;521.4717611
57;1717.437651
58;1837.346165
59;806.7038128
60;974.7245215
61;1105.750872
62;6403.423119
63;1475.462476
64;1774.072281
65;2203.829918
66;1784.009464
67;8422.644865
68;0
69;472.0783704
70;2214.849951
71;586.9732538
72;2700.45902
73;451.3717105
74;1593.764766
75;1447.227353
76;1030.247756
77;794.0403296
78;1275.398049
79;855.6439883
80;320.7583455
81;370.1096899
82;925.837259
83;5906.824637
84;5854.337889
85;1604.955723
86;528.1452197
87;920.0475757
88;3941.256142
89;2021.856841
90;1566.114476
91;1210.330617
92;1214.591599
93;1093.026781
94;1027.971103
95;1371.517292
96;822.7050365
97;1392.999907
98;1607.320126
99;1692.345243
100;380.66652
101;1609.982309
102;1012.048059
103;3390.295344
104;1178.843368
105;1814.729141
106;795.7609563
107;1570.637617
108;1742.919645
109;999.3048963
110;1871.938232
111;768.8226247
112;1733.827955
113;1530.750844
114;2169.789864
115;772.6412737
116;1848.755038
117;220.3095488
118;1823.967243
119;1689.029077
120;0
121;746.963165
122;2208.3383
123;1943.028735
124;1946.122186
125;1549.101168
126;739.1023525
127;1873.403841
128;629.0282386
129;1848.614189
130;630.5254047
131;1409.155264
132;859.7628309
133;499.2250264
134;357.5154428
135;204.0048066
136;1726.361493
137;1235.943243
138;2247.562837
139;1560.727097
140;2177.781393
141;739.1001163
142;2706.526187
143;3581.75676
144;2777.847973
145;1923.255915
146;3235.252415
147;3465.796963
148;3048.803372
149;2861.52756
150;2970.312281
151;2624.922633
152;3649.744412
153;357.5038141
154;2877.525206
155;3516.547594
156;3319.746371
157;3362.177893
158;828.5384018
159;2466.466611
160;511.0239548
161;753.4493984
162;1743.745778
163;860.8022592
164;2388.127492
165;2447.524696
166;2137.401452
167;3120.744352
168;2540.292969
169;316.3852498
170;1099.733527
171;1730.375286
172;2062.190669
173;2627.638232
174;1024.791521
175;1705.500684
176;2965.422904
177;187.3745256
178;1678.025445
179;2107.870771
180;490.6039319
181;1227.212091
182;1093.951291
183;2510.993877
184;5019.195113
185;1675.157908
186;2172.038681
187;588.3500024
188;1578.599193
189;858.5045693
190;987.3199334
191;735.0766749
192;2030.894351
193;2101.564137
194;1956.529368
195;1239.812238
196;310.7086468
197;2458.784517
198;439.2993077
199;967.7775873
200;2861.435507
201;951.1431578
202;879.8137792
203;2061.285464
204;684.9017621
205;2094.393816
206;4919.300603
207;1314.263471
208;1674.349031
209;837.2761422
210;854.1748521
211;1646.389992
212;2931.507197
213;269.6227833
214;2360.827901
215;1744.175106
216;1718.652981
217;1559.352455
218;2422.399503
219;1954.356553
220;3064.451645
221;873.236839
222;4981.704239
223;1555.890086
224;1918.142841
225;1494.276148
226;1479.845558
227;1925.062633
228;1056.210378
229;1558.461801
230;1503.467618
231;3643.46009
232;743.9508122
233;0
234;3050.759824
235;767.8064054
236;736.135145
237;2747.216868
238;993.7602204
239;1271.29859
240;936.6381018
241;740.9389398
242;748.2010196
243;151.1635327
244;1646.670866
245;1342.519393
246;707.5821723
247;811.7315192
248;1827.537282
249;1079.723329
250;709.4912599
251;1928.937521
252;707.4154711
253;834.222245
254;1042.183745
255;1355.492214
256;2257.609887
257;1075.436672
258;1482.349842
259;1200.449411
260;982.2865188
261;1728.188008
262;1504.056258
263;928.5980441
264;2176.963075
265;753.4639328
266;1799.938253
267;1736.575967
268;1422.591633
269;1561.020979
270;1441.165483
271;1193.936566
272;1599.899491
273;1768.947871
274;829.3494187
275;798.5555033
276;719.3063446
277;1870.745647
278;1457.209669
279;1418.037998
280;1866.072462
281;2102.20168
282;1960.763723
283;1451.211491
284;1107.208328
285;2285.299182
286;546.3858807
287;1831.2409
288;861.816338
289;2230.851946
290;1280.149396
291;848.7477586
292;0
293;0
294;2307.871215
295;1662.257454
296;863.2268334
297;3000.49916
298;1498.659808
299;821.3465187
300;1322.289318
301;2294.309942
302;1406.244357
303;1877.778946
304;1280.297778
305;1438.503692
306;939.5329491
307;1247.551514
308;695.5026316
309;1524.726286
310;1788.902087
311;2342.448748
312;784.8024064
313;2879.083867
314;3137.413048
315;2882.586018
316;5244.754462
317;3053.787924
318;3490.63309
319;2465.474247
320;3885.375241
321;559.619096
322;2523.457042
323;1140.134828
324;5634.631356
325;1141.494884
326;1835.086702
327;3292.122025
328;5608.466616
329;1941.812714
330;409.9326788
331;3484.587445
332;3590.648057
333;3265.845713
334;1865.851187
335;1901.803147
336;608.9499132
337;4817.928813
338;1064.078953
339;3128.28546
340;75.13913455
341;2074.128131
342;5464.806688
343;5129.064885
344;557.6117802
345;5958.082941
346;5940.929153
347;5399.739551
348;5324.946059
349;5004.148844
350;6722.206886
351;6749.187121
352;6899.47733
353;6049.090579
354;658.2806509
355;5254.836922
356;6723.276922
357;6591.159683
358;5697.551727
359;3782.369981
360;6852.849437
361;1967.730364
362;2393.074822
363;6092.406715
364;764.3986681
365;1088.909561
366;630.9831393
367;876.4665675
368;6730.872639
369;6762.635518
370;6215.179652
371;5465.230936
372;5988.232229
373;4012.515373
374;6536.14407
375;1278.056592
376;2987.581542
377;3176.750334
378;1895.14084
379;5862.299781
380;5791.729232
381;1894.771531
382;8433.897522
383;921.0508281
384;5756.415096
385;5352.258116
386;1680.600688
387;1631.875923
388;620.3058348
389;752.4212079
390;811.2962886
391;943.8861415
392;1542.465771
393;2012.893294
394;756.3354596
395;710.7968165
396;250.3834883
397;4588.772978
398;5307.506939
399;6133.474796
400;905.3496647
401;1954.998408
402;6189.041676
403;1138.218371
404;1405.907874
405;2643.155963
406;1693.446156
407;775.2548863
408;1147.109893
409;3232.745922
410;1487.614702
411;0
412;548.7621665
413;5637.962361
414;3948.679495
415;767.9513328
416;1934.664641
417;1497.690685
418;2549.070066
419;4830.643655
420;1724.990347
421;2557.480306
422;1608.637542
423;528.7354209
424;552.0593219
425;845.1348739
426;1160.115153
427;1062.262764
428;5427.069043
429;8301.413844
430;1490.451961
431;2692.528638
432;2228.93935
433;1855.87684
434;1261.737256
435;3945.971067
436;820.3762851
437;1578.613272
438;0
439;788.2735136
440;1225.431064
441;339.9356846
442;3967.275216
443;1672.500587
444;2176.155651
445;4703.306554
446;4835.140554
447;655.4692468
448;509.6749086
449;766.4704437
450;3330.835921
451;2885.028971
452;1305.969614
453;529.8978222
454;633.7299914
455;598.544749
456;1640.817295
457;442.9507772
458;612.8807344
459;2852.012619
460;508.8537534
461;0
462;1005.281314
463;2139.735957
464;4791.956118
465;2535.021845
466;4669.381178
467;544.8472382
468;3948.986676
469;474.5470079
470;998.4687054
471;851.338283
472;2673.803539
473;778.7638297
474;2695.243602
475;0
476;403.0336968
477;1562.029101
478;2694.354342
479;875.2077536
480;1745.079281
481;2245.822492
482;0
483;601.4818804
484;1149.59384
485;358.8845863
486;1877.887146
487;908.406108
488;1770.067037
489;2918.345408
490;1702.947589
491;1623.829708
492;4112.04519
493;651.8178168
494;1624.855093
495;667.3981891
496;0
497;576.4357083
498;0
499;5608.465614
500;1957.924421
501;1275.173859
502;863.7240461
503;1436.571785
504;1581.44916
505;1473.547041
506;1642.54504
507;1600.214046
508;470.4986061
509;1779.822454
510;1390.986929
511;1375.614978
512;1210.16934
513;0
514;0
515;2481.127624
516;0
517;1929.649563
518;1071.769807
519;426.0130662
520;1116.3016
521;1224.969059
522;1329.860308
523;1151.778474
524;1397.143862
525;1142.542768
526;0
527;1067.342431
528;1363.378864
529;389.183689
530;0
531;948.7425553
532;1733.687918
533;421.5225314
534;1894.231624
535;3477.591508
536;497.2064283
537;1639.225529
538;1037.620453
539;1076.23522
540;928.2305403
541;1674.8927
542;1140.032917
543;1917.399961
544;1144.060251
545;1523.964451
546;2568.953234
547;1390.986948
548;1060.408297
549;1417.711988
550;1106.082164
551;986.787503
552;1134.174018
553;522.946774
554;889.581376
555;442.6632157
556;1765.892484
557;374.1604496
558;1916.594394
559;1435.120155
560;2434.081438
561;1904.814849
562;889.1464989
563;1494.309315
564;1250.126586
565;2209.225072
566;1442.330835
567;1400.284793
568;327.1491976
569;1974.474107
570;1400.006234
571;1261.034706
572;6888.769403
573;690.5312087
574;712.8804626
575;2142.142601
576;1542.856845
577;3093.408271
578;2802.787106
579;2794.295511
580;2023.388977
581;3216.74685
582;1110.855149
583;1268.790388
584;4432.339829
585;1824.766651
586;2411.819498
587;2880.327867
588;1346.483489
589;623.8903146
590;1268.673432
591;1391.136361
592;1455.949507
593;2134.32948
594;1073.00466
595;1030.58629
596;1405.403946
597;1082.288322
598;958.8346888
599;433.3098462
600;1324.652202
601;2309.032672
602;1254.298334
603;631.1442724
604;1150.197928
605;2597.323062
606;2870.932022
607;1550.396268
608;7859.836842
609;2569.647744
610;5238.354089
611;1820.201026
612;2513.935679
613;1203.766783
614;1304.716269
615;1122.029112
616;1612.607512
617;812.3586183
618;2601.341927
619;1382.873345
620;1084.7695
621;1203.48106
622;1521.299363
623;1261.589114
624;1102.262027
625;1466.547273
626;1347.72124
627;594.5218881
628;814.2159414
629;0
630;1665.162242
631;503.4440663
632;499.1523628
633;1409.525801
634;1164.468761
635;0
636;1597.319233
637;163.9183453
638;1005.375479
639;1209.21138
640;1019.734068
641;1592.148425
642;0
643;1143.831983
644;1340.130843
645;1100.097071
646;575.6494324
647;2931.542637
648;1034.674905
649;740.2140753
650;1182.945669
651;789.035783
652;1276.882664
653;968.9590804
654;2362.007259
655;699.4386128
656;1728.919025
657;1115.488774
658;1244.537991
659;1150.699107
660;1091.333596
661;1442.534341
662;1044.376747
663;251.5226375
664;473.3096507
665;4301.56299
666;1252.885789
667;1359.40791
668;2381.09484
669;3845.911936
670;4613.630919
671;4433.616818
672;4252.468
673;4263.657876
674;4306.382008
675;533.9475753
676;802.5095881
677;1762.237539
678;337.7527121
679;4059.859846
680;0
681;1178.019148
682;3906.170203
683;3981.405709
684;2727.764165
685;3961.115574
686;1064.647602
687;1225.258662
688;1182.872747
689;1272.18799
690;1290.492462
691;972.6816638
692;962.9401582
693;1442.666751
694;997.5701011
695;188.7215939
696;337.0261123
697;1308.276467
698;2587.394874
699;2841.454856
700;0
701;1280.923101
702;4582.814536
703;1014.242545
704;0
705;2014.705707
706;0
707;0
708;0
709;4600.233021
710;0
711;0
712;1401.918399
713;1343.12462
714;1598.400248
715;1211.814018
716;2143.664468
717;6047.989879
718;5703.540318
719;0
720;1679.678271
721;1647.187431
722;1443.770887
723;1756.755125
724;2110.193669
725;4131.180861
726;2261.433113
727;2304.444453
728;0
729;7998.308108
730;533.6398317
731;2114.796505
732;446.7028039
733;545.64014
734;0
735;1464.625833
736;1356.777867
737;315.570623
738;5934.900373
739;5927.109232
740;4987.089835
741;1126.356701
742;1199.989361
743;0
744;0
745;582.7482245
746;545.4462187
747;1123.001439
748;2131.762184
749;1859.419246
750;1329.118078
751;3243.420936
752;3118.875876
753;3127.922698
754;3196.337937
755;3128.885445
756;2939.000608
757;3138.340763
758;1690.208332
759;0
760;2905.798101
761;3085.489022
762;3200.556766
763;0
764;3093.404401
765;2191.085506
766;3277.082828
767;1666.416309
768;1392.33758
769;3008.848968
770;2979.025342
771;1708.239368
772;0
773;3434.689984
774;0
775;0
776;2815.70393
777;788.9746432
778;3158.628064
779;1652.924034
780;3241.301888
781;3438.781273
782;0
783;2406.53057
784;2588.633173
785;681.1268273
786;3154.285286
787;3720.280479
788;3710.152938
789;658.4657614
790;2448.633775
791;3196.479018
792;3200.02666
793;0
794;2122.031909
795;2806.952254
796;1825.169617
797;3166.800595
798;585.5365054
799;3436.659335
800;3566.666645
801;527.1239443
802;2644.911895
803;2967.271037
804;2754.567428
805;714.2121735
806;1033.007405
807;533.7735405
808;1149.330696
809;2753.103805
810;2569.606564
811;3445.566135
812;3290.169452
813;1934.368455
814;0
815;937.0956538
816;1534.797011
817;2077.05917
818;2923.520477
819;1689.841494
820;1110.584764
821;1598.112016
822;3973.406378
823;2898.877134
824;1352.346779
825;1055.646612
826;1708.198143
827;6586.764064
828;3041.761835
829;1306.042563
830;1288.644459
831;4146.369686
832;473.4257462
833;887.2329346
834;695.4113353
835;1640.222433
836;1815.4633
837;447.4916064
838;1356.777997
839;1628.432661
840;1299.234584
841;808.4035064
842;1249.088118
843;835.2284115
844;1545.659059
845;2681.895358
846;1778.859495
847;1658.361387
848;0
849;0
850;1705.198917
851;553.3582846
852;823.8824021
853;0
854;0
855;1322.970558
856;4971.151392
857;4822.586607
858;1829.728562
859;738.0326454
860;708.0481377
861;1650.376896
